BLOCK_NUMBER,BLOCK_TIMESTAMP,TIMESTAMP_SECONDS,TX_HASH,EOA,TOKEN_ADDRESS,RAW_AMOUNT,TOKEN_SYMBOL,DESTINATIONCHAIN
26712701,24:08.0,1677320648,0x4fc5d77694789f4b315455f5d2f550a001e1849a4e0a63271bb96f38af3fd7f7,0xc063d62f61bdb2e99d61d1b5774dd34db5b9e724,0xfab550568c688d5d8a52c7d794cb93edc26ec0ec,218031931,axlUSDC,Fantom
26189001,48:13.0,1676260093,0x44a7ec145ed2f3bd75927ef6ed43e6306b666b2dcc7148feeb87d946809f0c3d,0x4edc01b119a224dbc0fa1297a6aca3f02af5a58d,0xfab550568c688d5d8a52c7d794cb93edc26ec0ec,8709089,axlUSDC,Arbitrum
26220107,22:10.0,1676323330,0x4e7665249b0e0abf6cffe932c823053948da5d6a77393b9359ea74845ae94c44,0x058fe558f41449423015b78f4b96065d5a969659,0xfab550568c688d5d8a52c7d794cb93edc26ec0ec,45100230,axlUSDC,Fantom
25715610,45:28.0,1675298728,0xdca9cb661b8575567192930e5225af7621325f1430f3e75f95c5899a1ee7c8fe,0x7976801d47982d72697998c75aa878b737151ed7,0xfab550568c688d5d8a52c7d794cb93edc26ec0ec,214572,axlUSDC,Fantom
23495345,36:57.0,1670758617,0x44e6d5b3058318798a39ab36c4778fcffcc2b3bceefc9d348afcc7e3818418a4,0xad3a87a43489c44f0a8a33113b2745338ae71a9d,0xfab550568c688d5d8a52c7d794cb93edc26ec0ec,13375,axlUSDC,Moonbeam
26218160,16:04.0,1676319364,0xe899d99bab2d7ee019bfce7a361d2924bab9f540012fe69c30f98572cede9040,0xb13cd07b22bc5a69f8500a1cb3a1b65618d50b22,0xfab550568c688d5d8a52c7d794cb93edc26ec0ec,173229,axlUSDC,Arbitrum
24132761,55:29.0,1672062929,0x54a66afae3e8f70d4e8122023cef9431d90c8f49ec8e1efaeb26eb13809ed459,0xad3a87a43489c44f0a8a33113b2745338ae71a9d,0xfab550568c688d5d8a52c7d794cb93edc26ec0ec,1163581,axlUSDC,Fantom
24527301,45:09.0,1672875909,0x2de6901b25c64533cc86a422de1f2bde85ed133ebd2d08a812586e19b04a96fb,0xad3a87a43489c44f0a8a33113b2745338ae71a9d,0xfab550568c688d5d8a52c7d794cb93edc26ec0ec,119,axlUSDC,Arbitrum
25362313,37:50.0,1674581870,0x586270f831f698a878c627ebc4410e26ce61ec340e435eb3bea4328bd2a09eee,0x7dbd0f75aa91c757ae6564d41dd59669023d57a4,0xfab550568c688d5d8a52c7d794cb93edc26ec0ec,17863,axlUSDC,celo
25367095,19:47.0,1674591587,0x264f8367239585ffa41120c481c27a8255702f96666e2f990f27287b1f706945,0xc0568d8443b23ad32a55d98cd78e60520e010e46,0xfab550568c688d5d8a52c7d794cb93edc26ec0ec,894991,axlUSDC,Polygon
26666287,18:26.0,1677226706,0xafdd6ae3a731f602e77d97c571c479d0149bc8cbd6686369f3511d788ea91807,0xf48d44cd60c58b6b8020225a1231aa4062209af2,0xfab550568c688d5d8a52c7d794cb93edc26ec0ec,211000027,axlUSDC,Fantom
23813578,43:20.0,1671407000,0x687576218fba32bb5c4de16dfe7833314b52ec674c897781736546672e3a15c6,0xad3a87a43489c44f0a8a33113b2745338ae71a9d,0xfab550568c688d5d8a52c7d794cb93edc26ec0ec,11931,axlUSDC,Moonbeam
23240757,29:58.0,1670236198,0x6218f67aee0dec00daabb8d8d8c6c5144241eaba1f227f67bf1cf29e23cde1a3,0xad3a87a43489c44f0a8a33113b2745338ae71a9d,0xfab550568c688d5d8a52c7d794cb93edc26ec0ec,1692620,axlUSDC,crescent
24513506,58:54.0,1672847934,0xd826e7dec261812b88d8aa55ce59418b521a464bc99727ff812133f240629aec,0xad3a87a43489c44f0a8a33113b2745338ae71a9d,0xfab550568c688d5d8a52c7d794cb93edc26ec0ec,12016,axlUSDC,Arbitrum
25703142,56:56.0,1675274216,0x05ae2f48c75c591d871d25b9973c62633dbbefea98ed2fc0807d1842c71d295b,0x770569f85346b971114e11e4bb5f7ac776673469,0xfab550568c688d5d8a52c7d794cb93edc26ec0ec,3748527,axlUSDC,Polygon
26040963,29:41.0,1675956581,0xc44b5bfe30a6adf477e7916aa6cc9d93c4842fa63d3e9c54db79d839c1ab9f30,0x30eeff183dce51bd0738e931f6d7b73e23238868,0xfab550568c688d5d8a52c7d794cb93edc26ec0ec,272168863,axlUSDC,Polygon
26419105,38:41.0,1676727521,0x67f3ddafa3102d0ef8e6cdff546431b98b6812ff59cc07eac39487b97f444316,0x0198db21cc1ca21bc8cb01d72c19ceaf3afbfdc2,0xfab550568c688d5d8a52c7d794cb93edc26ec0ec,32416078,axlUSDC,Fantom
25872597,40:59.0,1675615259,0x6107f832432f9acb4c2234d76b581ca3f1353c9342db16a08fca284c9961d9ed,0x1eb3c1315e404aa9358ba524a5b2a7a0e8f636c6,0xfab550568c688d5d8a52c7d794cb93edc26ec0ec,1814014733,axlUSDC,Fantom
25683631,05:01.0,1675235101,0xdddf0410fe67e8a1bde3f6902fd15716da92c236610ee6c4e87ad488705a0d12,0xa411977dd24f1547065c6630e468a43275cb4d7f,0xfab550568c688d5d8a52c7d794cb93edc26ec0ec,4994339,axlUSDC,Polygon
25723994,24:11.0,1675315451,0x8358a764e2977e9257034a5d3a501969b1bfbcf98dbc257a5b1fb53dd2844413,0x261ce92a9611704108c58bd1ad45604f0ab6a215,0xfab550568c688d5d8a52c7d794cb93edc26ec0ec,89908246,axlUSDC,Fantom
23226451,16:27.0,1670206587,0x29bea3198c4593c07e20a2582da0f5e9bc3ca84fbcc3549a2c0f3d3e985bd500,0xb13cd07b22bc5a69f8500a1cb3a1b65618d50b22,0xfab550568c688d5d8a52c7d794cb93edc26ec0ec,139464,axlUSDC,Polygon
25876055,37:15.0,1675622235,0xcd3638b54db03853bba88b866623226265fdd37ec9ebe2d0b9fa6983b35bd6f9,0xd04ec8681f04044a293eec96de3629d4cf865e2e,0xfab550568c688d5d8a52c7d794cb93edc26ec0ec,49878594,axlUSDC,Fantom
25533773,37:08.0,1674931028,0xd69d3ca567c8f7ab8094df6d8bc3c8e16c7472bcdc66a9679548015c614d3244,0x7976801d47982d72697998c75aa878b737151ed7,0xfab550568c688d5d8a52c7d794cb93edc26ec0ec,2082290,axlUSDC,Fantom
23995385,32:08.0,1671777128,0x1cef9534611f9fe90cd9767a2c3cd162e883515569c41439a62632934841fcc2,0x8af962c13411f10214d5b50e4beacec42f37c537,0xfab550568c688d5d8a52c7d794cb93edc26ec0ec,1180026,axlUSDC,Arbitrum
24747051,24:50.0,1673328290,0x7c4384f8d065fd36a2825ad0749dd01933464dd943a7b54d8b58e77eb6c26696,0x7dbd0f75aa91c757ae6564d41dd59669023d57a4,0xfab550568c688d5d8a52c7d794cb93edc26ec0ec,614048,axlUSDC,Moonbeam
26295228,09:09.0,1676477349,0xc71049ef31ed0420fe61b29c8b18779a8ab4ea53f94c952b1669ee7e24cc9717,0xd1779622b76824f952bf89b3bc009f6db19be701,0xfab550568c688d5d8a52c7d794cb93edc26ec0ec,9990344834,axlUSDC,binance
24871990,57:49.0,1673582269,0xb67665efd9d71e8744234e42bd93d2d433e653c0e7697bfc04c0e2ac7729018d,0x8af962c13411f10214d5b50e4beacec42f37c537,0xfab550568c688d5d8a52c7d794cb93edc26ec0ec,1000000,axlUSDC,Polygon
26024313,03:54.0,1675922634,0x293c578af59bfb3a111b3b75e0c74f78153dc0a27d5fca42a8dad962948be300,0x7cb552152e2b28f9f6911c51b69b0d8d1fadafe1,0xfab550568c688d5d8a52c7d794cb93edc26ec0ec,49934489,axlUSDC,Fantom
26110039,26:45.0,1676096805,0x6ed7b6c7bbaf3602633b898c0cc1ab277a2997dbe00a7d6dfaa96e663d1f9e81,0x318a410a22941ecb72391046e8a81482f14bb5da,0xfab550568c688d5d8a52c7d794cb93edc26ec0ec,35426598,axlUSDC,Fantom
23841134,24:56.0,1671463496,0x09c4fff08cc0bc191a677d90caae585865d9a9d300c4067934a3908401d81331,0xad3a87a43489c44f0a8a33113b2745338ae71a9d,0xfab550568c688d5d8a52c7d794cb93edc26ec0ec,11884,axlUSDC,Polygon
26642792,53:15.0,1677178395,0x54d6dd5aa91d31a13431489e2c05dd34e308cd6173a284f4fbc03dab0c59cfa7,0x7dbd0f75aa91c757ae6564d41dd59669023d57a4,0xfab550568c688d5d8a52c7d794cb93edc26ec0ec,195812,axlUSDC,Arbitrum
26643827,28:12.0,1677180492,0xcddb865b474cc5ab821c751c374360d8c17185697a77ed85cbb6c3f80461b7cd,0x7dbd0f75aa91c757ae6564d41dd59669023d57a4,0xfab550568c688d5d8a52c7d794cb93edc26ec0ec,19703,axlUSDC,Arbitrum
26679607,46:15.0,1677253575,0x976d091497ab9bead9a131cd91ce2d04ab74c0542ddb8a2e7ba7ba561242ba3b,0x7976801d47982d72697998c75aa878b737151ed7,0xfab550568c688d5d8a52c7d794cb93edc26ec0ec,189371,axlUSDC,Arbitrum
